user,text,created_at_datetime,link,comments,retweets,quotes,likes,alignment
@HVACi2,"""""Increased coastal development, natural climate cycles, reductions in air pollution and man-made climate change""  are driving an increase in the #damages caused by #hurricanes. insurancejournal.com/news/na…""",2020-08-28T20:58:00Z,/HVACi2/status/1299451225923031040#m,0,0,0,0,2
@linda_ldk,"""You can be appalled and heartbroken by the destruction and suffering from the CA wildfires AND recognize that they are caused by humans who build where we shouldn't, and disrupt natural wildfire cycles and that they are exacerbated by anthropogenic climate change""",2020-08-23T12:57:00Z,/linda_ldk/status/1297518264390737920#m,0,0,0,0,2
@futuresaversng,"""Wondering why there was no rain still?.Its CLIMATECHANGE\nCaused by greenhouse gas emissions from cars, power plants and other human-made sources than natural variations in climate. GHGs act like blanket, trapping d sun's warmth near the earth's surface,& affecting climate system.""",2020-08-21T12:00:00Z,/futuresaversng/status/1296779294253944832#m,0,0,0,2,2
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-08-13T13:01:00Z,/rpujolvives/status/1293895517324402688#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-08-12T18:59:00Z,/rpujolvives/status/1293623105479495684#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-08-07T21:03:00Z,/rpujolvives/status/1291842523636342784#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-07-20T21:18:00Z,/rpujolvives/status/1285323300885925889#m,0,1,0,0,1
@LanceEllisor,"""Nah... these things happen from time to time. Just the natural “cycles of the planet”. #NothingToWorry cbsnews.com/news/arctic-heat…""",2020-07-16T17:34:00Z,/LanceEllisor/status/1283817402430619648#m,0,0,0,1,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-07-14T19:31:00Z,/rpujolvives/status/1283121985988579330#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-07-13T13:03:00Z,/rpujolvives/status/1282662007557300229#m,0,0,0,0,1
@BkennedyBarbara,"""We are not in a climate emergency.  Only the left believes flawed computer models that show humans cause climate change.  Reality is that climate warms and cools in natural cycles, driven by the sun.  Sun is entering a Grand Solar Minimum-earth will cool.""",2020-07-13T11:53:00Z,/BkennedyBarbara/status/1282644299088138246#m,0,1,0,0,1
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-07-08T18:50:00Z,/bobhillbrain/status/1280937376391532545#m,0,0,0,0,1
@spbowl,"""Boy, ru good.  One 4 4, batting .250\n\n- There is no recession\n- Climate Change is a natural occurrence, only affected by human/animal presence 2-4%.  CO2 is not the enemy, water vapor increases caused by Planet Earth, the Sun, the Moon and other natural solar system movements""",2020-07-03T04:26:00Z,/spbowl/status/1278907957233831936#m,0,0,0,0,0
@WeRGenerationX,"""1/2\nClimate change... It's called Natural Cycles people, and mostly affected by The Sun!\nTo think that the puny works of humankind could affect \nWorld climate is pretty arrogant.\nPay attention to what politicians are proposing, It's A Money Making Scheme!...""",2020-06-30T21:48:00Z,/WeRGenerationX/status/1278083027814531072#m,1,0,0,0,1
@MichaelEMann,"""My concern here actually applies to several recent studies:  ""What the authors attribute to natural internal cycles might just be a shift in atmospheric circulation that is actually due to human-caused climate change but isn’t accurately captured in the [CMIP multimodel means]"".""",2020-06-29T18:56:00Z,/MichaelEMann/status/1277677284678344705#m,1,4,0,13,1
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-06-29T13:25:00Z,/bobhillbrain/status/1277593923217698816#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-06-22T20:25:00Z,/rpujolvives/status/1275163020591857664#m,0,1,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-06-22T14:22:00Z,/rpujolvives/status/1275071645946765313#m,0,0,0,0,1
@FreedomFriesInc,"""Climate change is a natural phenomenon caused by changes in the sun. This is well evidenced by science. \n\nFlaunting excessive fossil fuel consumption is scientifically proven to be the most effective way to generate liberal tears. \n\n🍸""",2020-06-18T03:20:00Z,/FreedomFriesInc/status/1273455444493611008#m,1,0,0,5,0
@svensundgaard,"""When someone tells you our climate is driven by solar cycles. NO. We’re in a solar minimum & it’s the second warmest year to date on record. Of course the sun is a huge influence but not the minor ebb & flow of modern centuries. Human-caused CO2 is the primary driver:""",2020-06-13T15:58:00Z,/svensundgaard/status/1271834241870036994#m,1,6,0,57,2
,,,,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-06-08T13:34:00Z,/rpujolvives/status/1269986147012411392#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-06-01T11:06:00Z,/rpujolvives/status/1267412249653784585#m,0,1,0,2,1
@InheritedWorld,"""Milutin Milanković\nSerbian scientist who explained long-term climate change caused by changes in distance between Earth and the Sun (Milankovic cycles). This explained ice ages of the past.\n\nBorn OTD 1879""",2020-05-28T17:08:00Z,/InheritedWorld/status/1266053744992501761#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-05-25T21:07:00Z,/rpujolvives/status/1265026849383555084#m,0,0,0,1,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-05-22T20:23:00Z,/rpujolvives/status/1263928501121531905#m,0,2,0,0,1
@acamejo5,"""The same exaggerated models for COVID19 deaths is what we have been getting from models predicting climate based on minor human CO2 emissions that are dwarfed in impact by the natural variability of solar cycles, the earth’s tilting axis, & its wobbly orbit around the sun.""",2020-05-22T11:58:00Z,/acamejo5/status/1263801361688408065#m,0,4,0,7,1
@joshofar,"""Aside from natural climate cycles of warming/cooling caused by the Sun, there is no such thing as “Global Warming.”\nFor years they have been trying to convince us that a few billion people are capable of releasing more climate-altering energy than a Star.\nFairy tales for adults.""",2020-05-22T11:11:00Z,/joshofar/status/1263789580760739842#m,0,1,0,1,0
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-05-16T16:02:00Z,/rpujolvives/status/1261688475629301760#m,0,0,0,0,1
@LikeMyDucks,"""Scientists are admitting that Climate Change has nothing to do w/ how we live, & everything to do with the sun's & earth's natural cycles!? Imagine that, @AOC \n\nThe sun has entered a ‘lockdown’ period, which could cause freezing weather, famine nypost.com/2020/05/14/the-su… #SmartNews""",2020-05-15T15:02:00Z,/LikeMyDucks/status/1261310933948719105#m,0,1,0,0,0
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-05-01T14:34:00Z,/rpujolvives/status/1256230488299188227#m,0,0,0,0,1
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-04-30T18:33:00Z,/bobhillbrain/status/1255928267439329287#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-04-24T20:20:00Z,/rpujolvives/status/1253780782562279424#m,0,0,0,0,1
@Enrique82104553,"""If climate change is caused by humans,then who or what caused climate change millions of years ago,thousands of years ago and hundreds of years ago?climate change is natural thing that happens its caused by the sun,you want clean air stop cutting trees they are the air filters.""",2020-04-23T17:11:00Z,/Enrique82104553/status/1253370867758833671#m,0,0,0,0,0
@TomANelson,"""""The ancient droughts in the West were caused by natural climate cycles"" but current droughts are alleged caused by humans because <cough-mumble>.""",2020-04-18T22:32:00Z,/TomANelson/status/1251639763016257536#m,0,14,0,34,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-04-17T17:55:00Z,/rpujolvives/status/1251207777617313795#m,0,0,0,1,1
@bobhillbrain,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-04-17T17:55:00Z,/bobhillbrain/status/1251207567726071808#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-04-13T14:02:00Z,/rpujolvives/status/1249699520281227268#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-04-08T16:05:00Z,/rpujolvives/status/1247918598779293697#m,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-04-06T13:21:00Z,/rpujolvives/status/1247152405072011265#m,0,0,0,0,1
@markhaynes66,"""stop meddling with the climate. It is nothing to do with carbon, carbon is the building blocks of life. CO2 is needed for life. CO2 is not the driver of climate, the sun is. The Earth has natural rhythms and cycles. Do NOT interfere with them.""",2020-03-31T08:52:00Z,/markhaynes66/status/1244910305303572481#m,0,0,0,0,0
,,,,0,0,0,0,1
@rpujolvives,"""Despite influence of Sun cycles, It doesn’t matter If #ClimateChange becomes cool or warm rpujolviven.blogspot.com/201…\nA grand solar minimum would barely make a dent in human-caused #globalwarming skepticalscience.com/grand-s…""",2020-03-29T12:03:00Z,/rpujolvives/status/1244233685076975617#m,0,0,0,0,1
